technology,hour,value
Wind,1139,1.5
Wind,1140,1.8
Wind,1141,1.6
Wind,1142,2
Wind,1143,2.2
Wind,1144,2.4
Wind,1145,2.9
Wind,1146,3.1
Wind,1147,3.3
Wind,1148,3.6
Wind,1149,3.7
Wind,1150,3.2
Wind,1151,3
Wind,1152,5.2
Wind,1153,5.5
Wind,1154,5.9
Wind,1155,7.5
Wind,1156,5.5
Wind,1157,5.7
Wind,1158,5.6
Wind,1159,6.2
Wind,1160,6.9
Wind,1161,6
Wind,1162,6.2
Wind,1163,6.3
Wind,1164,6.1
Wind,1165,5.9
Wind,1166,5.3
Wind,1167,5
Wind,1168,5.3
Wind,1169,6.1
Wind,1170,6.2
Wind,1171,6
Wind,1172,5.7
Wind,1173,5.3
Wind,1174,5
Wind,1175,4
Wind,1176,3.3
Wind,1177,2.8
Wind,1178,2.3
Wind,1179,2.6
Wind,1180,2.5
Wind,1181,2.7
Wind,1182,2.8
Wind,1183,3.3
Wind,1184,5.7
Wind,1185,4.9
Wind,1186,5.3
Wind,1187,5.5
Wind,1188,6.4
Wind,1189,5
Wind,1190,4.2
Wind,1191,4.6
Wind,1192,4.1
Wind,1193,4.8
Wind,1194,5
Wind,1195,5
Wind,1196,5.8
Wind,1197,5.6
Wind,1198,5.5
Wind,1199,5.7
Wind,1200,5.6
Wind,1201,5.1
Wind,1202,4.9
Wind,1203,5.4
Wind,1204,5.6
Wind,1205,4
Wind,1206,4.4
Wind,1207,5
Wind,1208,5.6
Wind,1209,6.2
Wind,1210,6.2
Wind,1211,6.8
Wind,1212,6.3
Wind,1213,4.8
Wind,1214,4.4
Wind,1215,3.6
Wind,1216,4.8
Wind,1217,5.8
Wind,1218,6.4
Wind,1219,6
Wind,1220,7.1
Wind,1221,6.2
Wind,1222,6.3
Wind,1223,6.3
Wind,1224,6.5
Wind,1225,5.9
Wind,1226,5.6
Wind,1227,5
Wind,1228,4.8
Wind,1229,5.1
Wind,1230,3.3
Wind,1231,3.3
Wind,1232,3.4
Wind,1233,4.2
Wind,1234,4.1
Wind,1235,4.1
Wind,1236,4.4
Wind,1237,3.7
Wind,1238,3
Wind,1239,2.7
Wind,1240,3
Wind,1241,3.6
Wind,1242,4.1
Wind,1243,3.6
Wind,1244,4.3
Wind,1245,4.5
Wind,1246,3.1
Wind,1247,3.4
Wind,1248,3.6
Wind,1249,4.1
Wind,1250,3
Wind,1251,4
Wind,1252,4
Wind,1253,4.3
Wind,1254,4
Wind,1255,4.4
Wind,1256,3.9
Wind,1257,3.9
Wind,1258,3
Wind,1259,2.5
Wind,1260,1.7
Wind,1261,1.1
Wind,1262,1.4
Wind,1263,1.2
Wind,1264,0.9
Wind,1265,1.1
Wind,1266,2.4
Wind,1267,2.9
Wind,1268,2.9
Wind,1269,2.7
Wind,1270,2.4
Wind,1271,1.9
Wind,1272,2.1
Wind,1273,2.2
Wind,1274,0.9
Wind,1275,0.6
Wind,1276,0.8
Wind,1277,0.9
Wind,1278,0.5
Wind,1279,0.6
Wind,1280,0.7
Wind,1281,0.7
Wind,1282,0.8
Wind,1283,1.7
Wind,1284,2
Wind,1285,1.8
Wind,1286,1.5
Wind,1287,1.8
Wind,1288,2.6
Wind,1289,2.7
Wind,1290,2.8
Wind,1291,3.9
Wind,1292,4
Wind,1293,4
Wind,1294,4.3
Wind,1295,5.1
Wind,1296,4.1
Wind,1297,5
Wind,1298,4.6
Wind,1299,3.8
Wind,1300,4
Wind,1301,4.9
Wind,1302,2.6
Wind,1303,2.7
Wind,1304,3.1
Wind,1305,3
Wind,1306,2.3
Wind,1307,3.5
Wind,1308,3.2
Wind,1309,2.3
Wind,1310,2.5
Wind,1311,3
Wind,1312,3.1
Wind,1313,3.6
Wind,1314,3.6
Wind,1315,4.5
Wind,1316,4.4
Wind,1317,4.1
Wind,1318,4
Wind,1319,3.4
Wind,1320,1.7
Wind,1321,2.2
Wind,1322,2.2
Wind,1323,2.8
Wind,1324,2.7
Wind,1325,1.5
Wind,1326,1.2
Wind,1327,0.8
Wind,1328,0.9
Wind,1329,1.6
Wind,1330,0.9
Wind,1331,0.8
Wind,1332,0.7
Wind,1333,0.6
Wind,1334,0.9
Wind,1335,1.4
Wind,1336,0.6
Wind,1337,1.5
Wind,1338,1.2
Wind,1339,2.4
Wind,1340,2.2
Wind,1341,2.3
Wind,1342,2
Wind,1343,1.8
Wind,1344,2.1
Wind,1345,1
Wind,1346,1.2
Wind,1347,1.1
Wind,1348,1.6
Wind,1349,0.9
Wind,1350,1.5
Wind,1351,0.6
Wind,1352,0.5
Wind,1353,0.7
Wind,1354,0.7
Wind,1355,1.5
Wind,1356,0.9
Wind,1357,0.8
Wind,1358,0.8
Wind,1359,2.1
Wind,1360,2.9
Wind,1361,4.1
Wind,1362,4.8
Wind,1363,3.7
Wind,1364,3.2
Wind,1365,3.4
Wind,1366,3.8
Wind,1367,4
Wind,1368,2.7
Wind,1369,1.3
Wind,1370,0.5
Wind,1371,0.7
Wind,1372,0.6
Wind,1373,0.5
Wind,1374,0.5
Wind,1375,0.6
Wind,1376,0.5
Wind,1377,0.6
Wind,1378,0.5
Wind,1379,0.8
Wind,1380,1.3
Wind,1381,1.7
Wind,1382,1.8
Wind,1383,2
Wind,1384,2.3
Wind,1385,2.4
Wind,1386,1.3
