technology,hour,value
Mobility,462,39791.0787
Mobility,463,39890.282699999996
Mobility,464,40662.3024
Mobility,465,35002.0056
Mobility,466,32344.755599999997
Mobility,467,37530.2904
Mobility,468,38483.0031
Mobility,469,38524.4562
Mobility,470,38897.5341
Mobility,471,38312.76195
Mobility,472,34589.9547
Mobility,473,31787.441700000003
Mobility,474,9073.1506
Mobility,475,9543.838150000001
Mobility,476,13091.562150000002
Mobility,477,13617.992900000001
Mobility,478,14496.834050000003
Mobility,479,13682.770750000003
Mobility,480,14511.36035
Mobility,481,11875.191200000001
Mobility,482,11262.134100000001
Mobility,483,14488.330850000002
Mobility,484,15088.160750000003
Mobility,485,15033.8938
Mobility,486,15747.572100000003
Mobility,487,15801.425700000002
Mobility,488,11875.014050000002
Mobility,489,11196.411450000001
Mobility,490,15328.96665
Mobility,491,15131.7987
Mobility,492,15556.54535
Mobility,493,15897.263850000001
Mobility,494,15860.357600000001
Mobility,495,12329.935250000002
Mobility,496,10794.694300000001
Mobility,497,14618.1818
Mobility,498,15286.627800000002
Mobility,499,15641.341150000002
Mobility,500,15857.8775
Mobility,501,15961.096900000002
Mobility,502,12546.176350000002
Mobility,503,11214.0674
Mobility,504,15042.101750000002
Mobility,505,15548.278350000002
Mobility,506,15649.785300000001
Mobility,507,15235.90385
Mobility,508,15048.361050000001
Mobility,509,12473.958200000001
Mobility,510,11512.151800000001
Mobility,511,15398.232300000001
Mobility,512,15658.997100000002
Mobility,513,15471.63145
Mobility,514,15011.3367
Mobility,515,15320.9949
Mobility,516,12333.24205
Mobility,517,11310.673200000001
Mobility,518,15229.467400000001
Mobility,519,15249.839650000002
Mobility,520,15352.704750000003
Mobility,521,15178.8025
Mobility,522,14739.647650000003
Mobility,523,12240.769750000001
Mobility,524,10778.750800000002
Mobility,525,14968.76165
Mobility,526,15394.512150000002
Mobility,527,15337.82415
Mobility,528,15561.2103
Mobility,529,15508.59675
Mobility,530,11810.059050000002
Mobility,531,10862.42465
Mobility,532,14275.632750000002
Mobility,533,15308.29915
Mobility,534,14808.73615
Mobility,535,14964.51005
Mobility,536,14751.221450000001
Mobility,537,12047.55815
Mobility,538,10670.689300000002
Mobility,539,14469.375800000002
Mobility,540,14779.801650000001
Mobility,541,14916.91575
Mobility,542,14922.289300000002
Mobility,543,15139.888550000001
Mobility,544,11913.750850000002
Mobility,545,10663.367100000001
Mobility,546,14355.4093
Mobility,547,14343.008800000003
Mobility,548,14387.7687
Mobility,549,14567.398800000003
Mobility,550,14230.6957
Mobility,551,11742.151550000002
Mobility,552,10594.69195
Mobility,553,64626.03245
Mobility,554,69863.17695000001
Mobility,555,101851.0934
Mobility,556,103390.82214999999
Mobility,557,110639.7411
Mobility,558,102867.9344
Mobility,559,110221.84425
Mobility,560,86764.23175
Mobility,561,81808.99195
Mobility,562,112154.25550000001
Mobility,563,115237.0198
Mobility,564,115264.3009
Mobility,565,120137.28405
Mobility,566,119872.74005
