Hour,Technology,Fuel,value
57,GasCHPPlant,Power,0.0
58,GasCHPPlant,Power,0.0
59,GasCHPPlant,Power,0.0
60,GasCHPPlant,Power,0.0
61,GasCHPPlant,Power,0.0
62,GasCHPPlant,Power,0.0
63,GasCHPPlant,Power,0.0
64,GasCHPPlant,Power,0.0
65,GasCHPPlant,Power,0.0
66,GasCHPPlant,Power,0.0
67,GasCHPPlant,Power,0.0
68,GasCHPPlant,Power,0.0
69,GasCHPPlant,Power,0.0
70,GasCHPPlant,Power,0.0
71,GasCHPPlant,Power,0.0
72,GasCHPPlant,Power,0.0
73,GasCHPPlant,Power,0.0
74,GasCHPPlant,Power,0.0
75,GasCHPPlant,Power,0.0
76,GasCHPPlant,Power,0.0
77,GasCHPPlant,Power,0.0
78,GasCHPPlant,Power,0.0
79,GasCHPPlant,Power,0.0
80,GasCHPPlant,Power,0.0
81,GasCHPPlant,Power,0.0
82,GasCHPPlant,Power,0.0
83,GasCHPPlant,Power,0.0
84,GasCHPPlant,Power,0.0
85,GasCHPPlant,Power,0.0
86,GasCHPPlant,Power,0.0
87,GasCHPPlant,Power,0.0
88,GasCHPPlant,Power,0.0
89,GasCHPPlant,Power,0.0
90,GasCHPPlant,Power,0.0
91,GasCHPPlant,Power,0.0
92,GasCHPPlant,Power,0.0
93,GasCHPPlant,Power,0.0
94,GasCHPPlant,Power,0.0
95,GasCHPPlant,Power,0.0
96,GasCHPPlant,Power,0.0
97,GasCHPPlant,Power,0.0
98,GasCHPPlant,Power,0.0
99,GasCHPPlant,Power,0.0
100,GasCHPPlant,Power,0.0
101,GasCHPPlant,Power,0.0
102,GasCHPPlant,Power,0.0
103,GasCHPPlant,Power,0.0
104,GasCHPPlant,Power,0.0
105,GasCHPPlant,Power,0.0
106,GasCHPPlant,Power,0.0
107,GasCHPPlant,Power,0.0
108,GasCHPPlant,Power,0.0
109,GasCHPPlant,Power,0.0
110,GasCHPPlant,Power,0.0
111,GasCHPPlant,Power,0.0
112,GasCHPPlant,Power,0.0
113,GasCHPPlant,Power,0.0
114,GasCHPPlant,Power,0.0
115,GasCHPPlant,Power,0.0
116,GasCHPPlant,Power,0.0
117,GasCHPPlant,Power,0.0
118,GasCHPPlant,Power,0.0
119,GasCHPPlant,Power,0.0
120,GasCHPPlant,Power,0.0
1,Power2Gas,Power,-0.0
2,Power2Gas,Power,-0.0
3,Power2Gas,Power,-0.0
4,Power2Gas,Power,-0.0
5,Power2Gas,Power,-0.0
6,Power2Gas,Power,-0.0
7,Power2Gas,Power,-0.0
8,Power2Gas,Power,-0.0
9,Power2Gas,Power,-0.0
10,Power2Gas,Power,-0.0
11,Power2Gas,Power,-0.0
12,Power2Gas,Power,-0.0
13,Power2Gas,Power,-0.0
14,Power2Gas,Power,-0.0
15,Power2Gas,Power,-0.0
16,Power2Gas,Power,-0.0
17,Power2Gas,Power,-0.0
18,Power2Gas,Power,-0.0
19,Power2Gas,Power,-0.0
20,Power2Gas,Power,-0.0
21,Power2Gas,Power,-0.0
22,Power2Gas,Power,-0.0
23,Power2Gas,Power,-0.0
24,Power2Gas,Power,-0.0
25,Power2Gas,Power,-0.0
26,Power2Gas,Power,-0.0
27,Power2Gas,Power,-0.0
28,Power2Gas,Power,-0.0
29,Power2Gas,Power,-0.0
30,Power2Gas,Power,-0.0
31,Power2Gas,Power,0.0
32,Power2Gas,Power,-0.0
33,Power2Gas,Power,-0.0
34,Power2Gas,Power,-0.0
35,Power2Gas,Power,-0.0
36,Power2Gas,Power,-0.0
37,Power2Gas,Power,-0.0
38,Power2Gas,Power,-0.0
39,Power2Gas,Power,-0.0
40,Power2Gas,Power,-0.0
41,Power2Gas,Power,-0.0
42,Power2Gas,Power,-0.0
43,Power2Gas,Power,-0.0
44,Power2Gas,Power,-0.0
45,Power2Gas,Power,-0.0
46,Power2Gas,Power,-0.0
47,Power2Gas,Power,-0.0
48,Power2Gas,Power,-0.0
49,Power2Gas,Power,-0.0
50,Power2Gas,Power,0.0
51,Power2Gas,Power,0.0
52,Power2Gas,Power,0.0
53,Power2Gas,Power,0.0
54,Power2Gas,Power,0.0
55,Power2Gas,Power,0.0
56,Power2Gas,Power,0.0
57,Power2Gas,Power,0.0
58,Power2Gas,Power,0.0
59,Power2Gas,Power,-0.0
60,Power2Gas,Power,-0.0
61,Power2Gas,Power,-0.0
62,Power2Gas,Power,-0.0
63,Power2Gas,Power,-0.0
64,Power2Gas,Power,-0.0
65,Power2Gas,Power,-0.0
66,Power2Gas,Power,-0.0
67,Power2Gas,Power,-0.0
68,Power2Gas,Power,-0.0
69,Power2Gas,Power,-0.0
70,Power2Gas,Power,-0.0
71,Power2Gas,Power,-0.0
72,Power2Gas,Power,-0.0
73,Power2Gas,Power,-0.0
74,Power2Gas,Power,0.0
75,Power2Gas,Power,0.0
76,Power2Gas,Power,0.0
77,Power2Gas,Power,0.0
78,Power2Gas,Power,0.0
79,Power2Gas,Power,0.0
80,Power2Gas,Power,0.0
81,Power2Gas,Power,0.0
82,Power2Gas,Power,-0.0
83,Power2Gas,Power,-0.0
84,Power2Gas,Power,-0.0
85,Power2Gas,Power,-0.0
86,Power2Gas,Power,-0.0
87,Power2Gas,Power,-0.0
88,Power2Gas,Power,-0.0
89,Power2Gas,Power,-0.0
90,Power2Gas,Power,-0.0
91,Power2Gas,Power,-0.0
92,Power2Gas,Power,-0.0
93,Power2Gas,Power,-0.0
94,Power2Gas,Power,-0.0
95,Power2Gas,Power,-0.0
96,Power2Gas,Power,-0.0
97,Power2Gas,Power,-0.0
98,Power2Gas,Power,-0.0
99,Power2Gas,Power,-0.0
100,Power2Gas,Power,-0.0
101,Power2Gas,Power,-0.0
102,Power2Gas,Power,-0.0
103,Power2Gas,Power,-0.0
104,Power2Gas,Power,-0.0
105,Power2Gas,Power,-0.0
106,Power2Gas,Power,-0.0
107,Power2Gas,Power,-0.0
108,Power2Gas,Power,-0.0
109,Power2Gas,Power,-0.0
110,Power2Gas,Power,-0.0
111,Power2Gas,Power,-0.0
112,Power2Gas,Power,-0.0
113,Power2Gas,Power,-0.0
114,Power2Gas,Power,-0.0
115,Power2Gas,Power,-0.0
116,Power2Gas,Power,-0.0
117,Power2Gas,Power,-0.0
118,Power2Gas,Power,-0.0
119,Power2Gas,Power,-0.0
120,Power2Gas,Power,-0.0
1,H2Car,Power,-0.0
2,H2Car,Power,-0.0
3,H2Car,Power,-0.0
4,H2Car,Power,-0.0
5,H2Car,Power,-0.0
6,H2Car,Power,-0.0
7,H2Car,Power,-0.0
8,H2Car,Power,-0.0
9,H2Car,Power,-0.0
10,H2Car,Power,-0.0
11,H2Car,Power,-0.0
12,H2Car,Power,-0.0
13,H2Car,Power,-0.0
14,H2Car,Power,-0.0
15,H2Car,Power,-0.0
16,H2Car,Power,-0.0
17,H2Car,Power,-0.0
18,H2Car,Power,-0.0
19,H2Car,Power,-0.0
20,H2Car,Power,-0.0
21,H2Car,Power,-0.0
22,H2Car,Power,-0.0
23,H2Car,Power,-0.0
24,H2Car,Power,-0.0
25,H2Car,Power,-0.0
26,H2Car,Power,-0.0
27,H2Car,Power,-0.0
28,H2Car,Power,-0.0
29,H2Car,Power,-0.0
30,H2Car,Power,-0.0
31,H2Car,Power,0.0
32,H2Car,Power,-0.0
33,H2Car,Power,-0.0
34,H2Car,Power,-0.0
35,H2Car,Power,-0.0
36,H2Car,Power,-0.0
37,H2Car,Power,-0.0
38,H2Car,Power,-0.0
39,H2Car,Power,-0.0
40,H2Car,Power,-0.0
41,H2Car,Power,-0.0
42,H2Car,Power,-0.0
43,H2Car,Power,-0.0
44,H2Car,Power,-0.0
45,H2Car,Power,-0.0
46,H2Car,Power,-0.0
47,H2Car,Power,-0.0
48,H2Car,Power,-0.0
49,H2Car,Power,-0.0
50,H2Car,Power,0.0
51,H2Car,Power,0.0
52,H2Car,Power,0.0
53,H2Car,Power,0.0
54,H2Car,Power,0.0
55,H2Car,Power,0.0
56,H2Car,Power,0.0
57,H2Car,Power,0.0
58,H2Car,Power,0.0
59,H2Car,Power,-0.0
60,H2Car,Power,-0.0
61,H2Car,Power,-0.0
62,H2Car,Power,-0.0
63,H2Car,Power,-0.0
64,H2Car,Power,-0.0
65,H2Car,Power,-0.0
66,H2Car,Power,-0.0
67,H2Car,Power,-0.0
68,H2Car,Power,-0.0
69,H2Car,Power,-0.0
70,H2Car,Power,-0.0
71,H2Car,Power,-0.0
72,H2Car,Power,-0.0
73,H2Car,Power,-0.0
74,H2Car,Power,0.0
75,H2Car,Power,0.0
76,H2Car,Power,0.0
77,H2Car,Power,0.0
78,H2Car,Power,0.0
79,H2Car,Power,0.0
80,H2Car,Power,0.0
81,H2Car,Power,0.0
82,H2Car,Power,-0.0
83,H2Car,Power,-0.0
84,H2Car,Power,-0.0
85,H2Car,Power,-0.0
86,H2Car,Power,-0.0
87,H2Car,Power,-0.0
88,H2Car,Power,-0.0
89,H2Car,Power,-0.0
90,H2Car,Power,-0.0
91,H2Car,Power,-0.0
92,H2Car,Power,-0.0
93,H2Car,Power,-0.0
94,H2Car,Power,-0.0
95,H2Car,Power,-0.0
96,H2Car,Power,-0.0
97,H2Car,Power,-0.0
98,H2Car,Power,-0.0
99,H2Car,Power,-0.0
100,H2Car,Power,-0.0
101,H2Car,Power,-0.0
102,H2Car,Power,-0.0
103,H2Car,Power,-0.0
104,H2Car,Power,-0.0
105,H2Car,Power,-0.0
106,H2Car,Power,-0.0
107,H2Car,Power,-0.0
108,H2Car,Power,-0.0
109,H2Car,Power,-0.0
110,H2Car,Power,-0.0
111,H2Car,Power,-0.0
112,H2Car,Power,-0.0
113,H2Car,Power,-0.0
114,H2Car,Power,-0.0
115,H2Car,Power,-0.0
116,H2Car,Power,-0.0
117,H2Car,Power,-0.0
118,H2Car,Power,-0.0
119,H2Car,Power,-0.0
120,H2Car,Power,-0.0
1,BEV,Power,-0.0
2,BEV,Power,-0.0
3,BEV,Power,-0.0
4,BEV,Power,-0.0
5,BEV,Power,-0.0
6,BEV,Power,-0.0
7,BEV,Power,-0.0
8,BEV,Power,-0.0
9,BEV,Power,-0.0
10,BEV,Power,-0.0
11,BEV,Power,-0.0
12,BEV,Power,-0.0
13,BEV,Power,-0.0
14,BEV,Power,-0.0
15,BEV,Power,-0.0
16,BEV,Power,-0.0
17,BEV,Power,-0.0
18,BEV,Power,-0.0
19,BEV,Power,-0.0
20,BEV,Power,-0.0
21,BEV,Power,-0.0
22,BEV,Power,-0.0
23,BEV,Power,-0.0
24,BEV,Power,-0.0
25,BEV,Power,-0.0
26,BEV,Power,-0.0
27,BEV,Power,-0.0
28,BEV,Power,-0.0
29,BEV,Power,-0.0
30,BEV,Power,-0.0
31,BEV,Power,0.0
32,BEV,Power,-0.0
33,BEV,Power,-0.0
34,BEV,Power,-0.0
35,BEV,Power,-0.0
36,BEV,Power,-0.0
37,BEV,Power,-0.0
38,BEV,Power,-0.0
39,BEV,Power,-0.0
40,BEV,Power,-0.0
41,BEV,Power,-0.0
42,BEV,Power,-0.0
43,BEV,Power,-0.0
44,BEV,Power,-0.0
45,BEV,Power,-0.0
46,BEV,Power,-0.0
47,BEV,Power,-0.0
48,BEV,Power,-0.0
49,BEV,Power,-0.0
50,BEV,Power,0.0
51,BEV,Power,0.0
52,BEV,Power,0.0
53,BEV,Power,0.0
54,BEV,Power,0.0
55,BEV,Power,0.0
56,BEV,Power,0.0
57,BEV,Power,0.0
58,BEV,Power,0.0
59,BEV,Power,-0.0
60,BEV,Power,-0.0
61,BEV,Power,-0.0
62,BEV,Power,-0.0
63,BEV,Power,-0.0
64,BEV,Power,-0.0
65,BEV,Power,-0.0
66,BEV,Power,-0.0
67,BEV,Power,-0.0
68,BEV,Power,-0.0
69,BEV,Power,-0.0
70,BEV,Power,-0.0
71,BEV,Power,-0.0
72,BEV,Power,-0.0
73,BEV,Power,-0.0
74,BEV,Power,0.0
75,BEV,Power,0.0
76,BEV,Power,0.0
77,BEV,Power,0.0
78,BEV,Power,0.0
79,BEV,Power,0.0
80,BEV,Power,0.0
81,BEV,Power,0.0
82,BEV,Power,-0.0
83,BEV,Power,-0.0
84,BEV,Power,-0.0
85,BEV,Power,-0.0
86,BEV,Power,-0.0
87,BEV,Power,-0.0
88,BEV,Power,-0.0
89,BEV,Power,-0.0
90,BEV,Power,-0.0
91,BEV,Power,-0.0
92,BEV,Power,-0.0
93,BEV,Power,-0.0
94,BEV,Power,-0.0
95,BEV,Power,-0.0
96,BEV,Power,-0.0
97,BEV,Power,-0.0
98,BEV,Power,-0.0
99,BEV,Power,-0.0
100,BEV,Power,-0.0
101,BEV,Power,-0.0
102,BEV,Power,-0.0
103,BEV,Power,-0.0
104,BEV,Power,-0.0
105,BEV,Power,-0.0
106,BEV,Power,-0.0
107,BEV,Power,-0.0
108,BEV,Power,-0.0
109,BEV,Power,-0.0
110,BEV,Power,-0.0
111,BEV,Power,-0.0
112,BEV,Power,-0.0
113,BEV,Power,-0.0
114,BEV,Power,-0.0
115,BEV,Power,-0.0
116,BEV,Power,-0.0
117,BEV,Power,-0.0
118,BEV,Power,-0.0
119,BEV,Power,-0.0
120,BEV,Power,-0.0
1,LPGCar,Power,-0.0
2,LPGCar,Power,-0.0
3,LPGCar,Power,-0.0
4,LPGCar,Power,-0.0
5,LPGCar,Power,-0.0
6,LPGCar,Power,-0.0
7,LPGCar,Power,-0.0
8,LPGCar,Power,-0.0
9,LPGCar,Power,-0.0
10,LPGCar,Power,-0.0
11,LPGCar,Power,-0.0
12,LPGCar,Power,-0.0
13,LPGCar,Power,-0.0
14,LPGCar,Power,-0.0
15,LPGCar,Power,-0.0
16,LPGCar,Power,-0.0
17,LPGCar,Power,-0.0
18,LPGCar,Power,-0.0
19,LPGCar,Power,-0.0
20,LPGCar,Power,-0.0
21,LPGCar,Power,-0.0
22,LPGCar,Power,-0.0
23,LPGCar,Power,-0.0
24,LPGCar,Power,-0.0
25,LPGCar,Power,-0.0
26,LPGCar,Power,-0.0
27,LPGCar,Power,-0.0
28,LPGCar,Power,-0.0
29,LPGCar,Power,-0.0
30,LPGCar,Power,-0.0
31,LPGCar,Power,0.0
32,LPGCar,Power,-0.0
33,LPGCar,Power,-0.0
34,LPGCar,Power,-0.0
35,LPGCar,Power,-0.0
36,LPGCar,Power,-0.0
37,LPGCar,Power,-0.0
38,LPGCar,Power,-0.0
39,LPGCar,Power,-0.0
40,LPGCar,Power,-0.0
41,LPGCar,Power,-0.0
42,LPGCar,Power,-0.0
43,LPGCar,Power,-0.0
44,LPGCar,Power,-0.0
45,LPGCar,Power,-0.0
46,LPGCar,Power,-0.0
47,LPGCar,Power,-0.0
48,LPGCar,Power,-0.0
49,LPGCar,Power,-0.0
50,LPGCar,Power,0.0
51,LPGCar,Power,0.0
52,LPGCar,Power,0.0
53,LPGCar,Power,0.0
54,LPGCar,Power,0.0
55,LPGCar,Power,0.0
56,LPGCar,Power,0.0
57,LPGCar,Power,0.0
58,LPGCar,Power,0.0
59,LPGCar,Power,-0.0
60,LPGCar,Power,-0.0
61,LPGCar,Power,-0.0
62,LPGCar,Power,-0.0
63,LPGCar,Power,-0.0
64,LPGCar,Power,-0.0
65,LPGCar,Power,-0.0
66,LPGCar,Power,-0.0
67,LPGCar,Power,-0.0
68,LPGCar,Power,-0.0
69,LPGCar,Power,-0.0
70,LPGCar,Power,-0.0
71,LPGCar,Power,-0.0
72,LPGCar,Power,-0.0
73,LPGCar,Power,-0.0
74,LPGCar,Power,0.0
75,LPGCar,Power,0.0
76,LPGCar,Power,0.0
77,LPGCar,Power,0.0
78,LPGCar,Power,0.0
79,LPGCar,Power,0.0
80,LPGCar,Power,0.0
81,LPGCar,Power,0.0
82,LPGCar,Power,-0.0
83,LPGCar,Power,-0.0
84,LPGCar,Power,-0.0
85,LPGCar,Power,-0.0
86,LPGCar,Power,-0.0
87,LPGCar,Power,-0.0
88,LPGCar,Power,-0.0
89,LPGCar,Power,-0.0
90,LPGCar,Power,-0.0
91,LPGCar,Power,-0.0
92,LPGCar,Power,-0.0
93,LPGCar,Power,-0.0
94,LPGCar,Power,-0.0
95,LPGCar,Power,-0.0
96,LPGCar,Power,-0.0
97,LPGCar,Power,-0.0
98,LPGCar,Power,-0.0
99,LPGCar,Power,-0.0
100,LPGCar,Power,-0.0
101,LPGCar,Power,-0.0
102,LPGCar,Power,-0.0
103,LPGCar,Power,-0.0
104,LPGCar,Power,-0.0
105,LPGCar,Power,-0.0
106,LPGCar,Power,-0.0
107,LPGCar,Power,-0.0
108,LPGCar,Power,-0.0
109,LPGCar,Power,-0.0
110,LPGCar,Power,-0.0
111,LPGCar,Power,-0.0
112,LPGCar,Power,-0.0
113,LPGCar,Power,-0.0
114,LPGCar,Power,-0.0
115,LPGCar,Power,-0.0
116,LPGCar,Power,-0.0
117,LPGCar,Power,-0.0
118,LPGCar,Power,-0.0
119,LPGCar,Power,-0.0
120,LPGCar,Power,-0.0
1,WindOnshore,Power,44.7248269
2,WindOnshore,Power,35.6351924
3,WindOnshore,Power,65.4066653
4,WindOnshore,Power,76.0059782
5,WindOnshore,Power,78.97698720000001
6,WindOnshore,Power,38.6234829
7,WindOnshore,Power,13.447368800000001
8,WindOnshore,Power,8.8646911
9,WindOnshore,Power,34.725219
10,WindOnshore,Power,40.7688495
11,WindOnshore,Power,38.2112446
12,WindOnshore,Power,9.3096709
13,WindOnshore,Power,12.6381235
14,WindOnshore,Power,10.7911521
15,WindOnshore,Power,25.5302906
16,WindOnshore,Power,24.8800103
17,WindOnshore,Power,33.4579308
18,WindOnshore,Power,20.374172700000003
19,WindOnshore,Power,11.8524875
20,WindOnshore,Power,24.16671
21,WindOnshore,Power,24.7787692
22,WindOnshore,Power,25.7207124
23,WindOnshore,Power,7.4965863
24,WindOnshore,Power,13.926914100000001
25,WindOnshore,Power,23.3918783
26,WindOnshore,Power,22.6429702
27,WindOnshore,Power,10.9128057
28,WindOnshore,Power,4.2060787
29,WindOnshore,Power,33.6102778
30,WindOnshore,Power,60.053631900000006
31,WindOnshore,Power,63.7427333
32,WindOnshore,Power,28.596100600000003
33,WindOnshore,Power,24.9610744
34,WindOnshore,Power,33.5304563
35,WindOnshore,Power,43.0032572
36,WindOnshore,Power,26.6641528
37,WindOnshore,Power,16.1031191
38,WindOnshore,Power,7.254838500000001
39,WindOnshore,Power,17.6778827
40,WindOnshore,Power,13.5756292
41,WindOnshore,Power,21.586173
42,WindOnshore,Power,15.2631444
43,WindOnshore,Power,23.865408799999997
44,WindOnshore,Power,17.796156399999997
45,WindOnshore,Power,12.3178498
46,WindOnshore,Power,4.8317754
47,WindOnshore,Power,1.8229667
48,WindOnshore,Power,9.566290400000002
49,WindOnshore,Power,28.4495614
50,WindOnshore,Power,57.6872281
51,WindOnshore,Power,49.6574992
52,WindOnshore,Power,26.2940087
53,WindOnshore,Power,4.1534486
54,WindOnshore,Power,4.4850153
55,WindOnshore,Power,7.2448075
56,WindOnshore,Power,16.2004983
57,WindOnshore,Power,15.3833344
58,WindOnshore,Power,10.4665356
59,WindOnshore,Power,5.2449053
60,WindOnshore,Power,13.3949834
61,WindOnshore,Power,26.2597991
62,WindOnshore,Power,41.630138300000006
63,WindOnshore,Power,25.5031152
64,WindOnshore,Power,17.268518999999998
65,WindOnshore,Power,9.6253358
66,WindOnshore,Power,15.119216899999998
67,WindOnshore,Power,11.2685671
68,WindOnshore,Power,13.301975599999999
69,WindOnshore,Power,31.6857907
70,WindOnshore,Power,29.8312919
71,WindOnshore,Power,22.234568499999998
72,WindOnshore,Power,1.3679010999999999
73,WindOnshore,Power,2.0292628
74,WindOnshore,Power,13.284554100000001
75,WindOnshore,Power,27.1802946
76,WindOnshore,Power,31.965190399999997
77,WindOnshore,Power,29.556505100000003
78,WindOnshore,Power,23.9992083
79,WindOnshore,Power,18.459458
80,WindOnshore,Power,11.1459636
81,WindOnshore,Power,8.9912893
82,WindOnshore,Power,20.7095054
83,WindOnshore,Power,21.4361986
84,WindOnshore,Power,31.1358913
85,WindOnshore,Power,36.5952218
86,WindOnshore,Power,34.9595093
87,WindOnshore,Power,26.6092382
88,WindOnshore,Power,14.856206199999999
89,WindOnshore,Power,14.0150722
90,WindOnshore,Power,9.9814402
91,WindOnshore,Power,7.9139617
92,WindOnshore,Power,8.3834658
93,WindOnshore,Power,14.126931200000001
94,WindOnshore,Power,18.894345700000002
95,WindOnshore,Power,14.4341627
96,WindOnshore,Power,6.2349549
97,WindOnshore,Power,15.5519809
98,WindOnshore,Power,13.669093399999998
99,WindOnshore,Power,11.5035233
100,WindOnshore,Power,0.4779131
101,WindOnshore,Power,0.0933333
102,WindOnshore,Power,4.0139009
103,WindOnshore,Power,27.5672243
104,WindOnshore,Power,51.7403265
105,WindOnshore,Power,68.3430372
106,WindOnshore,Power,71.3534479
107,WindOnshore,Power,48.782523100000006
108,WindOnshore,Power,33.3202364
109,WindOnshore,Power,16.6772353
110,WindOnshore,Power,21.9720353
111,WindOnshore,Power,35.3924708
112,WindOnshore,Power,25.279184500000003
113,WindOnshore,Power,33.653836
114,WindOnshore,Power,14.1151465
115,WindOnshore,Power,19.688333399999998
116,WindOnshore,Power,13.0643591
117,WindOnshore,Power,38.5784599
118,WindOnshore,Power,65.7560287
119,WindOnshore,Power,78.3628195
120,WindOnshore,Power,79.2666667
1,ElectricHeater,Power,-0.0
2,ElectricHeater,Power,-0.0
3,ElectricHeater,Power,-0.0
4,ElectricHeater,Power,-0.0
5,ElectricHeater,Power,-0.0
6,ElectricHeater,Power,-0.0
7,ElectricHeater,Power,-0.0
8,ElectricHeater,Power,-0.0
9,ElectricHeater,Power,-0.0
10,ElectricHeater,Power,-0.0
11,ElectricHeater,Power,-0.0
12,ElectricHeater,Power,-0.0
13,ElectricHeater,Power,-0.0
14,ElectricHeater,Power,-0.0
15,ElectricHeater,Power,-0.0
16,ElectricHeater,Power,-0.0
17,ElectricHeater,Power,-0.0
18,ElectricHeater,Power,-0.0
19,ElectricHeater,Power,-0.0
20,ElectricHeater,Power,-0.0
21,ElectricHeater,Power,-0.0
22,ElectricHeater,Power,-0.0
23,ElectricHeater,Power,-0.0
24,ElectricHeater,Power,-0.0
25,ElectricHeater,Power,-0.0
26,ElectricHeater,Power,-0.0
27,ElectricHeater,Power,-0.0
28,ElectricHeater,Power,-0.0
29,ElectricHeater,Power,-0.0
30,ElectricHeater,Power,-0.0
31,ElectricHeater,Power,0.0
32,ElectricHeater,Power,-0.0
33,ElectricHeater,Power,-0.0
34,ElectricHeater,Power,-0.0
35,ElectricHeater,Power,-0.0
36,ElectricHeater,Power,-0.0
37,ElectricHeater,Power,-0.0
38,ElectricHeater,Power,-0.0
39,ElectricHeater,Power,-0.0
40,ElectricHeater,Power,-0.0
41,ElectricHeater,Power,-0.0
42,ElectricHeater,Power,-0.0
43,ElectricHeater,Power,-0.0
44,ElectricHeater,Power,-0.0
45,ElectricHeater,Power,-0.0
46,ElectricHeater,Power,-0.0
47,ElectricHeater,Power,-0.0
48,ElectricHeater,Power,-0.0
49,ElectricHeater,Power,-0.0
50,ElectricHeater,Power,-0.0
51,ElectricHeater,Power,-0.0
52,ElectricHeater,Power,-0.0
53,ElectricHeater,Power,-0.0
54,ElectricHeater,Power,-0.0
55,ElectricHeater,Power,-0.0
56,ElectricHeater,Power,-0.0
57,ElectricHeater,Power,-0.0
58,ElectricHeater,Power,-0.0
59,ElectricHeater,Power,-0.0
60,ElectricHeater,Power,-0.0
61,ElectricHeater,Power,-0.0
62,ElectricHeater,Power,-0.0
63,ElectricHeater,Power,-0.0
64,ElectricHeater,Power,-0.0
65,ElectricHeater,Power,-0.0
66,ElectricHeater,Power,-0.0
67,ElectricHeater,Power,-0.0
68,ElectricHeater,Power,-0.0
69,ElectricHeater,Power,-0.0
70,ElectricHeater,Power,-0.0
71,ElectricHeater,Power,-0.0
72,ElectricHeater,Power,-0.0
73,ElectricHeater,Power,-0.0
74,ElectricHeater,Power,-0.0
75,ElectricHeater,Power,-0.0
76,ElectricHeater,Power,-0.0
77,ElectricHeater,Power,-0.0
78,ElectricHeater,Power,-0.0
79,ElectricHeater,Power,-0.0
80,ElectricHeater,Power,-0.0
81,ElectricHeater,Power,-0.0
82,ElectricHeater,Power,-0.0
83,ElectricHeater,Power,-0.0
84,ElectricHeater,Power,-0.0
85,ElectricHeater,Power,-0.0
86,ElectricHeater,Power,-0.0
87,ElectricHeater,Power,-0.0
88,ElectricHeater,Power,-0.0
89,ElectricHeater,Power,-0.0
90,ElectricHeater,Power,-0.0
91,ElectricHeater,Power,-0.0
92,ElectricHeater,Power,-0.0
93,ElectricHeater,Power,-0.0
94,ElectricHeater,Power,-0.0
95,ElectricHeater,Power,-0.0
96,ElectricHeater,Power,-0.0
97,ElectricHeater,Power,-0.0
98,ElectricHeater,Power,-0.0
99,ElectricHeater,Power,-0.0
100,ElectricHeater,Power,-0.0
101,ElectricHeater,Power,-0.0
102,ElectricHeater,Power,-0.0
103,ElectricHeater,Power,-0.0
104,ElectricHeater,Power,-0.0
105,ElectricHeater,Power,-0.0
106,ElectricHeater,Power,-0.0
107,ElectricHeater,Power,-0.0
108,ElectricHeater,Power,-0.0
109,ElectricHeater,Power,-0.0
110,ElectricHeater,Power,-0.0
111,ElectricHeater,Power,-0.0
112,ElectricHeater,Power,-0.0
113,ElectricHeater,Power,-0.0
114,ElectricHeater,Power,-0.0
115,ElectricHeater,Power,-0.0
116,ElectricHeater,Power,-0.0
117,ElectricHeater,Power,-0.0
118,ElectricHeater,Power,-0.0
119,ElectricHeater,Power,-0.0
120,ElectricHeater,Power,-0.0
1,WindOffshore,Power,13.26465702
2,WindOffshore,Power,9.046951680000001
3,WindOffshore,Power,9.07925926
4,WindOffshore,Power,4.82753824
5,WindOffshore,Power,5.2151784800000005
6,WindOffshore,Power,9.00599538
7,WindOffshore,Power,12.363426200000001
8,WindOffshore,Power,15.56229588
9,WindOffshore,Power,15.3874851
10,WindOffshore,Power,17.91528348
11,WindOffshore,Power,20.153719799999998
12,WindOffshore,Power,18.460132559999998
13,WindOffshore,Power,10.39046926
14,WindOffshore,Power,5.05291566
15,WindOffshore,Power,-0.0
16,WindOffshore,Power,3.8044624799999998
17,WindOffshore,Power,4.48932072
18,WindOffshore,Power,9.972266600000001
19,WindOffshore,Power,6.4722392200000005
20,WindOffshore,Power,9.725309020000001
21,WindOffshore,Power,4.47803664
22,WindOffshore,Power,11.583560980000001
23,WindOffshore,Power,8.24236148
24,WindOffshore,Power,11.91112788
25,WindOffshore,Power,10.16951132
26,WindOffshore,Power,10.23779578
27,WindOffshore,Power,13.75861296
28,WindOffshore,Power,13.750093080000001
29,WindOffshore,Power,13.729605
30,WindOffshore,Power,8.18497768
31,WindOffshore,Power,6.075893199999999
32,WindOffshore,Power,6.4099059
33,WindOffshore,Power,5.827558440000001
34,WindOffshore,Power,7.503818559999999
35,WindOffshore,Power,10.13668964
36,WindOffshore,Power,9.47555668
37,WindOffshore,Power,7.473702920000001
38,WindOffshore,Power,3.88819094
39,WindOffshore,Power,8.2602629
40,WindOffshore,Power,6.45941896
41,WindOffshore,Power,5.4435132600000005
42,WindOffshore,Power,2.88508872
43,WindOffshore,Power,4.03670674
44,WindOffshore,Power,8.21059676
45,WindOffshore,Power,6.66587216
46,WindOffshore,Power,4.20943028
47,WindOffshore,Power,0.12934854
48,WindOffshore,Power,1.0325755
49,WindOffshore,Power,1.24464204
50,WindOffshore,Power,7.8875929
51,WindOffshore,Power,6.439053019999999
52,WindOffshore,Power,9.42643164
53,WindOffshore,Power,3.08436272
54,WindOffshore,Power,8.43326328
55,WindOffshore,Power,5.634317279999999
56,WindOffshore,Power,6.86273494
57,WindOffshore,Power,7.0792387
58,WindOffshore,Power,12.901794200000001
